secs,nanos,val 
1455059185,37655668,22.9375
1455059855,51794425,23.0
1455059865,49632875,22.9375
1455059875,50025112,23.0
1455059885,49836292,22.9375
1455059985,64450244,23.0
1455059995,63807001,22.9375
1455060275,50880691,23.0
1455060285,52041957,22.9375
1455060585,62947706,23.0
1455060605,58598491,22.9375
1455060625,60690844,23.0
1455060645,59372534,22.9375
1455060665,54694325,23.0
1455060695,56167270,22.9375
1455060705,54468977,23.0
1455060775,51191668,22.9375
1455060785,51878906,23.0
1455060805,48543864,22.9375
1455060825,70875638,23.0
1455061835,94430169,22.9375
1455061845,93916804,23.0
1455061905,91232238,22.9375
1455061915,90482479,23.0
1455061945,88504227,22.9375
1455061955,63586506,23.0
1455061995,73507511,22.9375
1455062005,85629977,23.0
1455062025,84663785,22.9375
1455062035,108955919,23.0
1455062045,108838577,22.9375
1455062055,107195397,23.0
1455062065,107143917,22.9375
1455062085,106710630,23.0
1455062135,103439956,22.9375
1455062145,103648501,23.0
1455062155,103159130,22.9375
1455062185,100935249,23.0
1455062195,100808186,22.9375
1455062235,97530466,23.0
1455062245,97664651,22.9375
1455062255,97750643,23.0
1455062265,97544726,22.9375
1455062275,96248694,23.0
1455062285,95800710,22.9375
1455062315,93645789,23.0
1455062335,93253184,22.9375
1455062355,91371334,23.0
1455062365,91588618,22.9375
1455062415,88912452,23.0
1455062425,88849820,22.9375
1455062445,112897996,23.0
1455062455,112272238,22.9375
1455062465,112051430,23.0
1455062475,111368021,22.9375
1455062575,106075127,23.0
1455062595,104893244,22.9375
1455062685,101008888,23.0
1455062695,100101506,22.9375
1455063445,135371887,23.0
1455063455,135005905,22.9375
1455063535,130270761,23.0
1455063545,110169663,22.9375
1455063585,103074358,23.0
1455063595,128191575,22.9375
1455065425,106607593,22.875
1455065435,131493548,22.9375
1455069515,143894920,22.875
1455069525,124179833,22.9375
1455069585,140426619,22.875
1455069595,139569250,22.9375
1455069625,125658767,22.875
1455069635,142569451,22.9375
1455069645,142751648,22.875
1455069665,136516750,22.9375
1455069725,134224446,22.875
1455069735,137964967,22.9375
1455069765,134489327,22.875
1455069785,130961193,22.9375
1455069795,134974578,22.875
1455069815,133247277,22.9375
1455069845,127404143,22.875
1455069865,130622632,22.9375
1455069875,129934475,22.875
1455069885,129765046,22.9375
1455069905,123541447,22.875
1455069985,144748544,22.9375
1455070005,148467352,22.875
1455070015,130157178,22.9375
1455070055,147153079,22.875
1455070065,145511295,22.9375
1455070075,146265052,22.875
1455070105,142712007,22.9375
1455070125,141841258,22.875
1455070135,141876546,22.9375
1455070145,134632229,22.875
1455070165,139512500,22.9375
1455070185,137102806,22.875
1455070215,136731163,22.9375
1455070225,135025008,22.875
1455070235,135939934,22.9375
1455070265,133257905,22.875
1455070275,132436837,22.9375
1455070315,130474349,22.875
1455070325,128370083,22.9375
1455070335,130023760,22.875
1455070345,137258742,22.9375
1455070375,148938194,22.875
1455070385,136672700,22.9375
1455070405,135168899,22.875
1455070415,146950815,22.9375
1455071355,174059305,22.875
1455071365,173985363,22.9375
1455072115,184077217,22.875
1455072125,183020019,22.9375
1455072135,183585019,22.875
1455072145,182973428,22.9375
1455072315,154818412,22.875
1455072325,152363636,22.9375
1455072395,195129702,22.875
1455072405,169212896,22.9375
1455072515,170023699,22.875
1455072525,169498138,22.9375
1455072585,181501106,22.875
1455072595,183945017,22.9375
1455072605,145147721,22.875
1455072615,208341877,22.9375
1455072745,201171301,22.875
1455072755,200911448,22.9375
1455072795,198702853,22.875
1455072805,198465540,22.9375
1455072825,222106211,22.875
1455072835,192589878,22.9375
1455072905,193674782,22.875
1455072915,217046577,22.9375
1455073005,212514200,22.875
1455073015,183194209,22.9375
1455073135,177521650,22.875
1455073145,177175362,22.9375
1455073215,206304857,22.875
1455073245,200461190,22.9375
1455073265,169066471,22.875
1455073275,205167795,22.9375
1455073305,196920441,22.875
1455073315,221805363,22.9375
1455073325,196680728,22.875
1455073335,198555992,22.9375
1455073365,194386436,22.875
1455073385,193300668,22.9375
1455073395,196099093,22.875
1455073405,216884471,22.9375
1455073425,217838389,22.875
1455073435,216215197,22.9375
1455073455,193175506,22.875
1455073475,214002002,22.9375
1455073485,212983074,22.875
1455073495,212045407,22.9375
1455073505,186985352,22.875
1455073525,210892126,22.9375
1455073555,209195550,22.875
1455073565,184087477,22.9375
1455073615,198262473,22.875
1455073635,199697444,22.9375
1455073645,198659506,22.875
1455073655,203838746,22.9375
1455073715,200953274,22.875
1455073725,200186703,22.9375
1455073735,199756905,22.875
1455073785,197349922,22.9375
1455073815,198687656,22.875
1455073835,194635209,22.9375
1455073885,217198405,22.875
1455073895,194435420,22.9375
1455073915,215361895,22.875
1455073935,181719637,22.9375
1455073945,213980541,22.875
1455073955,191664372,22.9375
1455073965,187775992,22.875
1455073985,187026743,22.9375
1455074015,189434043,22.875
1455074035,184183114,22.9375
1455074045,183896835,22.875
1455074055,186561413,22.9375
1455074065,207924180,22.875
1455074135,203957824,22.9375
1455074155,202771690,22.875
1455074245,198161617,22.9375
1455074255,209934412,22.875
1455074285,157366998,22.9375
1455074305,197477854,22.875
1455074315,181551186,22.9375
1455074325,169480974,22.875
1455074335,195907889,22.9375
1455074345,169148744,22.875
1455074365,194987015,22.9375
1455074375,216069612,22.875
1455074405,176629616,22.9375
1455074415,214611708,22.875
1455074425,180090457,22.9375
1455074455,178053895,22.875
1455074465,173631655,22.9375
1455074475,211612350,22.875
1455074495,172296166,22.9375
1455074505,185151602,22.875
1455074515,209251783,22.9375
1455074535,208300353,22.875
1455074545,186622508,22.9375
1455074555,207161733,22.875
1455074565,181585978,22.9375
1455074595,179837815,22.875
1455074625,178549497,22.9375
1455074645,202445024,22.875
1455074655,178235598,22.9375
1455074675,225907614,22.875
1455074695,199748894,22.9375
1455074715,198993923,22.875
1455074735,197623333,22.9375
1455074785,195208502,22.875
1455074795,195732343,22.9375
1455074805,193941680,22.875
1455074815,184531707,22.9375
1455074825,192793917,22.875
1455074845,191922663,22.9375
1455074855,191870874,22.875
1455074965,186268567,22.9375
1455074975,185706029,22.875
1455075085,179978200,22.9375
1455075095,203902607,22.875
1455075765,193776887,22.9375
1455075775,193232971,22.875
1455075975,207796518,22.9375
1455075985,207212740,22.875
1455076005,206231475,22.9375
1455076015,205699345,22.875
1455077075,213210966,22.8125
1455077085,199581424,22.875
1455078635,218889431,22.8125
1455078645,223720890,22.875
1455078855,212713883,22.8125
1455078865,212495627,22.875
1455078885,211285044,22.8125
1455078905,209438336,22.875
1455078935,208154808,22.8125
1455078945,208082093,22.875
1455078955,207447543,22.8125
1455078965,227060054,22.875
1455078975,226454520,22.8125
1455079025,223745877,22.875
