secs,nanos,val 
1455058935,64424194,25.125
1455059005,60614669,25.1875
1455059015,60077317,25.125
1455059085,44548019,25.1875
1455059095,42744902,25.125
1455059165,38845253,25.1875
1455059175,51307450,25.125
1455059265,46644923,25.1875
1455059275,46925472,25.125
1455059305,44677794,25.1875
1455059315,47590088,25.125
1455059615,31252500,25.1875
1455059625,67863538,25.125
1455059675,54036336,25.1875
1455059685,49431136,25.125
1455059845,64510208,25.1875
1455059855,52471610,25.125
1455060085,53316016,25.1875
1455060095,58191791,25.125
1455060285,52904646,25.1875
1455060295,65223160,25.125
1455060565,62570609,25.1875
1455060575,55667135,25.125
1455060755,65119748,25.1875
1455060765,64570257,25.125
1455060875,59117903,25.1875
1455060885,71141552,25.125
1455060905,57320323,25.1875
1455060915,60388989,25.125
1455060965,55132513,25.1875
1455060975,58778728,25.125
1455060985,64595799,25.1875
1455061005,76625737,25.125
1455061025,51073916,25.1875
1455061035,56497900,25.125
1455061045,74821730,25.1875
1455061055,60382449,25.125
1455061065,73040929,25.1875
1455061095,53918701,25.125
1455061115,70583536,25.1875
1455061135,69552767,25.125
1455061145,68763448,25.1875
1455061235,88880660,25.125
1455061245,76349309,25.1875
1455061265,63001992,25.125
1455061295,61228056,25.1875
1455061365,69753213,25.125
1455061375,81551632,25.1875
1455061435,66422619,25.125
1455061455,59238518,25.1875
1455061485,75364896,25.125
1455061495,74630014,25.1875
1455061525,73475276,25.125
1455061535,72695123,25.1875
1455061545,72482277,25.125
1455061555,71483640,25.1875
1455061635,92231747,25.125
1455061645,91858634,25.1875
1455061685,65341303,25.125
1455061695,89293767,25.1875
1455061765,85539442,25.125
1455061775,84813455,25.1875
1455061865,67999511,25.125
1455061875,62273984,25.1875
1455062255,83369931,25.125
1455062265,83083020,25.1875
1455062905,85369072,25.125
1455062915,88502646,25.1875
1455063085,75409971,25.125
1455063095,87696437,25.1875
1455063415,95146374,25.125
1455063425,95436501,25.1875
1455063495,91718589,25.125
1455063505,77597547,25.1875
1455063545,88290485,25.125
1455063555,87390263,25.1875
1455063605,97082425,25.125
1455063625,108382775,25.1875
1455063645,94533928,25.125
1455063665,106147060,25.1875
1455063705,103945102,25.125
1455063715,90872567,25.1875
1455063735,102208557,25.125
1455063765,100895297,25.1875
1455063815,85517253,25.125
1455063825,97356574,25.1875
1455063845,96655461,25.125
1455063855,83724297,25.1875
1455063875,96324568,25.125
1455063885,82072232,25.1875
1455063975,89221837,25.125
1455064005,87627948,25.1875
1455064055,109870777,25.125
1455064065,96160467,25.1875
1455064075,109150130,25.125
1455064105,107336537,25.1875
1455064135,93267192,25.125
1455064145,105034289,25.1875
1455064195,102214516,25.125
1455064205,101520359,25.1875
1455064255,99120978,25.125
1455064285,97307275,25.1875
1455064315,95737769,25.125
1455064345,94121743,25.1875
1455064365,94249213,25.125
1455064395,107095422,25.1875
1455064405,115653251,25.125
1455064415,114947231,25.1875
1455064435,114163850,25.125
1455064445,101533309,25.1875
1455064465,112536780,25.125
1455064495,112315991,25.1875
1455064515,97056480,25.125
1455064525,109327254,25.1875
1455064575,97646122,25.125
1455064585,93737189,25.1875
1455064615,104292618,25.125
1455064625,103686467,25.1875
1455064635,94115393,25.125
1455064665,102505175,25.1875
1455064675,101552491,25.125
1455064695,95229466,25.1875
1455064765,121610925,25.125
1455064775,120821073,25.1875
1455064825,118627155,25.125
1455064835,117375411,25.1875
1455064845,117877057,25.125
1455064875,100938335,25.1875
1455064885,114283117,25.125
1455064895,114238393,25.1875
1455064905,113499048,25.125
1455064925,112578143,25.1875
1455064935,94438248,25.125
1455064945,111278882,25.1875
1455064955,110801348,25.125
1455064965,110854917,25.1875
1455064995,94258973,25.125
1455065025,106851919,25.1875
1455065035,106261244,25.125
1455065045,105954527,25.1875
1455065055,92638715,25.125
1455065065,105302096,25.1875
1455065115,114298901,25.125
1455065125,103369047,25.1875
1455065135,101994142,25.125
1455065145,100406304,25.1875
1455065165,124119932,25.125
1455065185,123498121,25.1875
1455065205,121998567,25.125
1455065215,98593926,25.1875
1455065225,120980043,25.125
1455065235,120504041,25.1875
1455065245,121519994,25.125
1455065265,120338533,25.1875
1455065275,94979479,25.125
1455065285,117679548,25.1875
1455065345,114362666,25.125
1455065355,113661383,25.1875
1455065375,112954907,25.125
1455065395,88314351,25.1875
1455065405,111879801,25.125
1455065455,108198333,25.1875
1455065465,107925402,25.125
1455065475,108011388,25.1875
1455065495,86469841,25.125
1455065525,105655220,25.1875
1455065535,129027654,25.125
1455065565,89934951,25.1875
1455065585,126442509,25.125
1455065595,126868744,25.1875
1455065605,101640935,25.125
1455065625,110706682,25.1875
1455065645,123098710,25.125
1455065685,96851727,25.1875
1455065695,121269758,25.125
1455065715,119647363,25.1875
1455065745,117713894,25.125
1455065765,117313092,25.1875
1455065775,103976437,25.125
1455065795,114865129,25.1875
1455065805,115527932,25.125
1455065845,99419708,25.1875
1455065865,111243873,25.125
1455065885,109776366,25.1875
1455065895,109412375,25.125
1455065905,108865046,25.1875
1455065915,108128301,25.125
1455065935,131836918,25.1875
1455065955,118059817,25.125
1455065975,105055617,25.1875
1455065985,105303646,25.125
1455065995,128665744,25.1875
1455066025,103561759,25.125
1455066045,125910825,25.1875
1455066055,111979072,25.125
1455066065,122293884,25.1875
1455066075,124186755,25.125
1455066085,123811578,25.1875
1455066095,123224730,25.125
1455066115,122099903,25.1875
1455066125,97351522,25.125
1455066165,119433874,25.1875
1455066185,105722457,25.125
1455066195,117475617,25.1875
1455066215,117057790,25.125
1455066225,116419511,25.1875
1455066235,115971266,25.125
1455066245,91214174,25.1875
1455066285,113022798,25.125
1455066295,112501909,25.1875
1455066305,98718543,25.125
1455066315,111470434,25.1875
1455066325,110796050,25.125
1455066365,110714147,25.1875
1455066375,132942360,25.125
1455066385,132438181,25.1875
1455066405,107417578,25.125
1455066425,107250053,25.1875
1455066445,105806273,25.125
1455066455,128815775,25.1875
1455066475,103209475,25.125
1455066485,126888371,25.1875
1455066505,126280637,25.125
1455066515,125403869,25.1875
1455066635,118848175,25.125
1455066665,117110612,25.1875
1455066695,115556692,25.125
1455066705,115166580,25.1875
1455066735,113419865,25.125
1455066755,113015446,25.1875
1455066765,136696048,25.125
1455066795,111057205,25.1875
1455066815,110165046,25.125
1455066825,109587444,25.1875
1455066865,131254684,25.125
1455066875,130640125,25.1875
1455066895,129549860,25.125
1455066905,128922629,25.1875
1455066935,127498982,25.125
1455066945,126936306,25.1875
1455066965,125667265,25.125
1455066975,125281028,25.1875
1455066995,124690350,25.125
1455067015,123129937,25.1875
1455067115,117661936,25.125
1455067135,116519698,25.1875
