secs,nanos,val 
1455059065,57172048,22.5625
1455059075,56604912,22.625
1455059105,37395694,22.5625
1455059135,53317506,22.625
1455059155,52248065,22.5625
1455059165,38896413,22.625
1455059185,50680210,22.5625
1455059235,48568868,22.625
1455059245,72576212,22.5625
1455059255,51449774,22.625
1455059275,70676970,22.5625
1455059315,47533858,22.625
1455059345,67008468,22.5625
1455059365,65833139,22.625
1455059375,43279992,22.5625
1455059395,64523631,22.625
1455059405,50966914,22.5625
1455059425,62708785,22.625
1455059435,62076406,22.5625
1455059475,47285948,22.625
1455059485,59631627,22.5625
1455059505,59047650,22.625
1455059515,44551368,22.5625
1455059615,31099270,22.625
1455059625,67917018,22.5625
1455059875,40440753,22.625
1455059905,61577751,22.5625
1455060295,65274363,22.625
1455060305,64826303,22.5625
1455060435,82693452,22.625
1455060445,56944953,22.5625
1455060475,80459011,22.625
1455060485,80248817,22.5625
1455060585,74230655,22.625
1455060605,54943007,22.5625
1455060645,71294480,22.625
1455060655,70630993,22.5625
1455060665,49598218,22.625
1455060675,52413776,22.5625
1455060685,68855092,22.625
1455060695,44949096,22.5625
1455060705,55809056,22.625
1455060735,48149593,22.5625
1455060745,65549060,22.625
1455060755,65069665,22.5625
1455060775,51232588,22.625
1455060805,49489300,22.5625
1455060835,86469664,22.625
1455060845,47600113,22.5625
1455060855,64037288,22.625
1455061015,62971751,22.5625
1455061025,51300303,22.625
1455061115,71068445,22.5625
1455061125,57203139,22.625
1455062455,84385003,22.5625
1455062465,97199982,22.625
1455062475,97548910,22.5625
1455062485,71434434,22.625
1455062635,88028090,22.5625
1455062655,86845830,22.625
1455062685,85134130,22.5625
1455062695,71258328,22.625
1455062705,84123504,22.5625
1455062725,82776189,22.625
1455062735,69499672,22.5625
1455062775,80150599,22.625
1455062805,90458309,22.5625
1455062825,78972029,22.625
1455062855,91602439,22.5625
1455062895,98581349,22.625
1455062905,85546192,22.5625
1455062955,95157620,22.625
1455062965,95641031,22.5625
1455062985,94724055,22.625
1455062995,92929024,22.5625
1455063025,91418635,22.625
1455063035,92268437,22.5625
1455063125,86074634,22.625
1455063135,76327721,22.5625
1455063175,85004919,22.625
1455063185,70063620,22.5625
1455063235,104921124,22.625
1455063245,104939426,22.5625
1455063275,103053044,22.625
1455063285,103676726,22.5625
1455063405,95806305,22.625
1455063425,95881034,22.5625
1455063435,81010987,22.625
1455063445,94471270,22.5625
1455063475,91782851,22.625
1455063485,91174357,22.5625
1455063505,77374900,22.625
1455063515,90389239,22.5625
1455063555,87591699,22.625
1455063565,88473319,22.5625
1455063585,85754421,22.625
1455063595,110034212,22.5625
1455063615,108875660,22.625
1455063625,108297828,22.5625
1455063645,94619267,22.625
1455063655,108087709,22.5625
1455063675,93366202,22.625
1455063685,105313884,22.5625
1455063995,100785125,22.625
1455064005,89075492,22.5625
1455065505,105586242,22.5
1455065515,104975444,22.5625
1455065575,127163819,22.5
1455065585,126238206,22.5625
1455065845,98960478,22.5
1455065855,111654171,22.5625
1455065885,109724756,22.5
1455065895,109499345,22.5625
1455066185,94293878,22.5
1455066195,105729623,22.5625
1455066255,114521058,22.5
1455066265,101945546,22.5625
1455066515,125197873,22.5
1455066525,124788084,22.5625
1455066555,122985133,22.5
1455066565,122558426,22.5625
1455066605,120269992,22.5
1455066625,119407490,22.5625
1455067085,119481659,22.5
1455067095,119068317,22.5625
1455067675,113355062,22.5
1455067685,122989822,22.5625
1455067725,134174499,22.5
1455067735,110027018,22.5625
1455067755,132833763,22.5
1455067765,132067765,22.5625
1455067785,130621245,22.5
1455067795,106635241,22.5625
1455067815,117530084,22.5
1455067825,128472179,22.5625
1455067865,103020704,22.5
1455067875,112988589,22.5625
1455067895,124704738,22.5
1455067905,124363165,22.5625
1455067915,123786931,22.5
1455067995,144331834,22.5625
1455068055,116815307,22.5
1455068065,140391254,22.5625
1455068075,139823077,22.5
1455068265,129741788,22.5625
1455068275,129332544,22.5
1455068285,128610978,22.5625
1455068295,116031281,22.5
1455068385,124194841,22.5625
1455068405,122653965,22.5
1455068915,144338712,22.5625
1455068935,143037701,22.5
1455069035,137698774,22.5625
1455069045,136950119,22.5
1455069215,138453451,22.5625
1455069225,128216300,22.5
1455073095,153078896,22.4375
1455073105,190364625,22.5
1455073195,161200181,22.4375
1455073205,167793430,22.5
1455073305,166717953,22.4375
1455073315,179172655,22.5
1455073455,172572857,22.4375
1455073465,170949266,22.5
1455074625,182420264,22.4375
1455074635,168556398,22.5
1455074795,198173690,22.4375
1455074805,185101097,22.5
1455074875,181030625,22.4375
1455074885,175238622,22.5
1455074985,175037586,22.4375
1455074995,187246143,22.5
1455075015,173339062,22.4375
1455075025,185418598,22.5
1455075045,184604845,22.4375
1455075065,183367693,22.5
1455075085,182785563,22.4375
1455075095,183214737,22.5
1455075155,179133393,22.4375
1455075195,188043006,22.5
1455075205,201273483,22.4375
1455075225,187129668,22.5
1455075235,199262639,22.4375
1455075245,174754128,22.5
1455075255,198153156,22.4375
1455075275,197453000,22.5
1455075305,196020005,22.4375
1455075315,194683065,22.5
1455075325,194193457,22.4375
1455075335,193975827,22.5
1455075395,190302008,22.4375
1455075405,189721955,22.5
1455075415,189331548,22.4375
