secs,nanos,val 
1455058757,974060890,24.5
1455059377,956699909,24.4375
1455059388,15316071,24.5
1455059497,983734894,24.4375
1455059508,8312618,24.5
1455059528,10506143,24.4375
1455059537,982195086,24.5
1455059547,968059816,24.4375
1455059557,980685994,24.5
1455059598,54314527,24.4375
1455059608,39823418,24.5
1455059638,26246215,24.4375
1455059648,42634538,24.5
1455059718,72289000,24.4375
1455059728,21806832,24.5
1455059738,20756703,24.4375
1455059758,19626794,24.5
1455059768,94187504,24.4375
1455059778,118838963,24.5
1455059958,134417863,24.4375
1455059968,159075526,24.5
1455060128,99701530,24.4375
1455060138,149256654,24.5
1455060148,151453514,24.4375
1455060178,49494370,24.5
1455060248,168275456,24.4375
1455060258,192593790,24.5
1455060308,201298451,24.4375
1455060348,112692027,24.5
1455060358,162249118,24.4375
1455060408,109982472,24.5
1455060418,133756024,24.4375
1455060438,133036472,24.5
1455060448,107277795,24.4375
1455060518,90111237,24.5
1455060528,77882348,24.4375
1455060548,102186560,24.5
1455060558,126355597,24.4375
1455060608,123747770,24.5
1455060618,122655635,24.4375
1455060738,141886851,24.5
1455060748,118879294,24.4375
1455061938,51555189,24.375
1455061948,50508386,24.4375
1455062178,38499833,24.375
1455062188,37626122,24.4375
1455062498,7437151,24.375
1455062508,2970385,24.4375
1455062618,1143800,24.375
1455062637,999625215,24.4375
1455062727,995285856,24.375
1455062748,6611135,24.4375
1455062807,954359770,24.375
1455062827,989702463,24.4375
1455062858,1561745,24.375
1455062868,731392,24.4375
1455062877,975339153,24.375
1455062887,999935138,24.4375
1455062917,998409381,24.375
1455062927,972294428,24.4375
1455062937,972605288,24.375
1455062947,971486095,24.4375
1455062967,971335765,24.375
1455062987,994572689,24.4375
1455063008,18406908,24.375
1455063017,968042684,24.4375
1455063028,3935303,24.375
1455063047,966376975,24.4375
1455063067,990163849,24.375
1455063077,965788280,24.4375
1455063097,989879698,24.375
1455063108,13604757,24.4375
1455063128,13177372,24.375
1455063138,12322172,24.4375
1455063178,10010244,24.375
1455063188,9051005,24.4375
1455063218,8273540,24.375
1455063238,7344628,24.4375
1455063268,6315222,24.375
1455063278,5928515,24.4375
1455063298,4796578,24.375
1455063317,977964389,24.4375
1455063328,2850589,24.375
1455063348,1115326,24.4375
1455063358,1143923,24.375
1455063418,22872544,24.4375
1455063428,22291329,24.375
1455063448,20838739,24.4375
1455063458,20142809,24.375
1455063467,980040195,24.4375
1455063478,19510782,24.375
1455063488,18032288,24.4375
1455063498,18029837,24.375
1455063518,17205920,24.4375
1455063537,991208667,24.375
1455063558,14997663,24.4375
1455063598,13262218,24.375
1455063668,9023606,24.4375
1455063678,8633896,24.375
1455063787,987005948,24.4375
1455063798,27021598,24.375
1455063848,24819607,24.4375
1455063858,24171375,24.375
1455063868,23854241,24.4375
1455063878,23180817,24.375
1455063958,28052715,24.4375
1455063968,30328318,24.375
1455064038,14737013,24.4375
1455064048,39203754,24.375
1455064188,31491245,24.4375
1455064198,31120872,24.375
1455064268,27541725,24.4375
1455064278,3424760,24.375
1455064298,3230138,24.4375
1455064308,25838356,24.375
1455064378,30207485,24.4375
1455064388,46851753,24.375
1455064398,46032374,24.4375
1455064408,46076721,24.375
1455064688,35127517,24.4375
1455064708,49049978,24.375
1455065538,41779305,24.4375
1455065548,53198377,24.375
1455067718,84362903,24.3125
1455067728,58693532,24.375
1455068288,66599394,24.3125
1455068298,53065500,24.375
1455068438,120796282,24.3125
1455068448,85579602,24.375
1455068538,89539229,24.3125
1455068548,164033416,24.375
1455068628,160212620,24.3125
1455068638,109304749,24.375
1455068728,129354247,24.3125
1455068738,103733028,24.375
1455068788,101008755,24.3125
1455068798,91332103,24.375
1455068868,146631909,24.3125
1455068878,196584732,24.375
1455069018,189060358,24.3125
1455069028,138262805,24.375
1455069178,205106530,24.3125
1455069188,104214159,24.375
1455069298,173461743,24.3125
1455069308,248363775,24.375
1455069338,138499407,24.3125
1455069348,120469749,24.375
1455069388,244208354,24.3125
1455069398,144265873,24.375
1455069478,138622335,24.3125
1455069488,174805209,24.375
1455069498,212556014,24.3125
1455069508,211972778,24.375
1455069518,188278917,24.3125
1455069528,235805548,24.375
1455069558,234079010,24.3125
1455069568,208669849,24.375
1455069578,184720372,24.3125
1455069598,207197252,24.375
1455069608,118398801,24.3125
1455069618,230616448,24.375
1455069638,181358088,24.3125
1455069658,178672417,24.375
1455069678,227598451,24.3125
1455069728,85086024,24.375
1455069738,249730545,24.3125
1455069768,197875957,24.375
1455069788,133664539,24.3125
1455069808,245501009,24.375
1455069858,218957134,24.3125
1455069868,242257539,24.375
1455069928,263996578,24.3125
1455069938,140740500,24.375
1455069998,137801847,24.3125
1455070008,209714006,24.375
1455070018,234456427,24.3125
1455070028,95183048,24.375
1455070038,233599307,24.3125
1455070048,232650758,24.375
1455070058,159663000,24.3125
1455070068,181492541,24.375
1455070078,205813568,24.3125
1455070088,105313047,24.375
1455070148,88593300,24.3125
1455070188,174711761,24.375
1455070198,173993735,24.3125
1455070208,199117498,24.375
1455070218,248014884,24.3125
1455070268,145848950,24.375
1455070288,219291126,24.3125
1455070298,168912811,24.375
1455070308,168585305,24.3125
1455070358,165264893,24.375
1455070368,159917504,24.3125
1455070388,163900671,24.375
1455070398,188200744,24.3125
1455070438,136181012,24.375
1455070448,160455009,24.3125
1455070528,181271046,24.375
1455070538,126688612,24.3125
1455070578,178539428,24.375
1455070598,123155082,24.3125
1455070608,151973814,24.375
1455070618,151976266,24.3125
1455070628,125948366,24.375
1455070638,175403649,24.3125
1455070648,175133772,24.375
1455070658,153307899,24.3125
1455070678,148684894,24.375
1455070698,172099176,24.3125
1455070718,150079149,24.375
1455070738,145155398,24.3125
1455070828,190843501,24.375
1455070838,136094632,24.3125
1455070938,159067870,24.375
1455070958,137481206,24.3125
1455070968,182428491,24.375
1455070978,136309083,24.3125
1455070998,181183125,24.375
1455071008,155127465,24.3125
1455071028,180090938,24.375
1455071038,158174769,24.3125
1455071048,140877874,24.375
1455071078,131817942,24.3125
1455071088,176675901,24.375
1455071098,154961852,24.3125
1455071138,128189351,24.375
1455071148,172519058,24.3125
1455071188,145636093,24.375
1455071198,125041511,24.3125
1455071228,118230699,24.375
1455071258,123458906,24.3125
1455071268,141291520,24.375
1455071278,140321697,24.3125
1455071288,114775662,24.375
1455071298,164781184,24.3125
1455071438,129123355,24.375
1455071458,155794093,24.3125
1455071528,102027781,24.375
1455071538,176731909,24.3125
1455071668,144207108,24.375
1455071678,117640135,24.3125
1455071708,118236468,24.375
1455071718,142688043,24.3125
1455071748,115970316,24.375
1455071758,139886639,24.3125
1455071958,103325991,24.375
1455071968,103073264,24.3125
1455072048,48532560,24.375
1455072058,84699882,24.3125
1455072068,72185424,24.375
1455072088,46405210,24.3125
1455072128,69770819,24.375
1455072138,80397106,24.3125
1455072188,41089619,24.375
1455072198,65609666,24.3125
1455072358,43332351,24.375
1455072368,56468921,24.3125
1455072408,54466372,24.375
1455072418,53607616,24.3125
1455072438,38829075,24.375
1455072448,52217324,24.3125
1455072638,27926385,24.375
1455072648,65881452,24.3125
1455072688,64628961,24.375
1455072698,41437609,24.3125
1455072788,59101546,24.375
1455072798,58602881,24.3125
1455072838,42292255,24.375
1455072848,39033449,24.3125
1455073008,56297507,24.375
1455073018,57588215,24.3125
1455073058,45121064,24.375
1455073068,69608042,24.3125
1455073078,54256894,24.375
1455073088,68471010,24.3125
1455073258,44591591,24.375
1455073268,31867496,24.3125
1455073398,62139828,24.375
1455073408,52375998,24.3125
1455073468,73665120,24.375
1455073478,49152242,24.3125
1455073708,61746538,24.375
1455073718,60853801,24.3125
1455073738,59911755,24.375
1455073748,43267402,24.3125
1455073798,57363440,24.375
1455073808,81234985,24.3125
1455074638,88216437,24.375
1455074648,93764632,24.3125
1455077398,130279289,24.25
1455077408,208864650,24.3125
1455077528,134831501,24.25
1455077538,147797059,24.3125
1455077558,147302860,24.25
1455077568,146196759,24.3125
1455078008,187511058,24.25
1455078028,170651577,24.3125
1455078038,195766089,24.25
1455078048,194850536,24.3125
1455078078,193730768,24.25
1455078098,167666092,24.3125
1455078108,166333436,24.25
1455078118,191055465,24.3125
1455078168,138071912,24.25
1455078178,187760073,24.3125
1455078238,184155537,24.25
1455078258,208579311,24.3125
1455078278,207405391,24.25
1455078288,206735233,24.3125
1455078298,206149402,24.25
1455078308,182125933,24.3125
1455078318,229992290,24.25
1455078328,204614415,24.3125
1455078338,228620965,24.25
1455078358,227705955,24.3125
1455078368,179139473,24.25
1455078378,201666715,24.3125
1455078388,250860576,24.25
1455078428,175964225,24.3125
1455078438,248321741,24.25
1455078448,222901823,24.3125
1455078458,272373615,24.25
1455078468,272319832,24.3125
1455078478,246524631,24.25
1455078498,245616845,24.3125
1455078528,268549712,24.25
1455078578,240690845,24.3125
1455078588,240551035,24.25
1455078598,240214916,24.3125
1455078608,165968602,24.25
1455078618,263556598,24.3125
1455078638,287780148,24.25
1455078708,301263672,24.3125
1455078718,308081667,24.25
1455078748,306608828,24.3125
1455078768,230939716,24.25
1455078788,180747807,24.3125
1455078798,229060441,24.25
1455078838,252573287,24.3125
1455078848,229462745,24.25
1455078868,299928459,24.3125
1455078878,267497209,24.25
1455078928,346623657,24.3125
1455078938,249092597,24.25
1455079028,259565810,24.3125
1455079038,340662642,24.25
1455079058,314254755,24.3125
1455079068,264604410,24.25
1455079108,280892845,24.3125
1455079118,254613077,24.25
1455079148,230396491,24.3125
1455079158,312766290,24.25
1455079218,309865875,24.3125
1455079228,308320345,24.25
1455079798,224687776,24.3125
1455079808,274197709,24.25
1455080048,226359896,24.3125
1455080058,235422284,24.25
1455080078,181490337,24.3125
1455080088,233624877,24.25
1455082298,150596515,24.1875
1455082308,164513931,24.25
1455082468,166533428,24.1875
1455082478,130365129,24.25
1455082528,163330966,24.1875
1455082538,112273363,24.25
1455082618,147950266,24.1875
1455082628,147282948,24.25
1455082728,142432925,24.1875
1455082738,142034020,24.25
1455082798,148281701,24.1875
1455082808,235085994,24.25
1455082838,136840841,24.1875
1455082848,120717119,24.25
1455082948,139762035,24.1875
1455082958,139062996,24.25
1455083008,137285320,24.1875
1455083018,135994260,24.25
1455083038,126213957,24.1875
1455083048,150773040,24.25
1455083078,148939204,24.1875
1455083088,148580914,24.25
1455083348,135418231,24.1875
1455083368,142385080,24.25
