secs,nanos,val 
1455058936,26682785,25.125
1455061056,11011918,25.1875
1455061066,35092848,25.125
1455061206,40342835,25.1875
1455061216,51673760,25.125
1455061356,57598354,25.1875
1455061366,56986511,25.125
1455061516,49023854,25.1875
1455061526,48462600,25.125
1455061596,31354971,25.1875
1455061606,19063308,25.125
1455061686,17371450,25.1875
1455061706,50284938,25.125
1455061796,45434751,25.1875
1455061816,32797557,25.125
1455061876,29096454,25.1875
1455061896,40316603,25.125
1455061996,34404111,25.1875
1455062006,59674173,25.125
1455062056,44401800,25.1875
1455062066,31059312,25.125
1455062076,55400917,25.1875
1455062096,53837344,25.125
1455062136,51751812,25.1875
1455062146,40020049,25.125
1455062206,36440646,25.1875
1455062216,47456932,25.125
1455062226,47086116,25.1875
1455062246,45909286,25.125
1455062326,41665087,25.1875
1455062336,29694148,25.125
1455062356,28081662,25.1875
1455062386,38505102,25.125
1455062456,60196855,25.1875
1455062486,32729070,25.125
1455062536,55280753,25.1875
1455062546,54421894,25.125
1455062556,54376174,25.1875
1455062576,53001116,25.125
1455062586,52725615,25.1875
1455062606,51529769,25.125
1455062616,50307593,25.1875
1455062636,50161540,25.125
1455062696,34661859,25.1875
1455062706,45761171,25.125
1455062716,45394859,25.1875
1455062726,44489388,25.125
1455062836,51915298,25.1875
1455062866,62338764,25.125
1455062876,61349732,25.1875
1455062886,36125268,25.125
1455062896,60474694,25.1875
1455062906,60104351,25.125
1455062926,58932802,25.1875
1455062936,58274013,25.125
1455062976,44464041,25.1875
1455062996,55347366,25.125
1455063006,76689314,25.1875
1455063016,42773425,25.125
1455063026,53204546,25.1875
1455063036,52631050,25.125
1455063056,51454861,25.1875
1455063066,51182326,25.125
1455063076,38985479,25.1875
1455063096,49129651,25.125
1455063126,47575312,25.1875
1455063136,35823864,25.125
1455063156,46121045,25.1875
1455063176,45473615,25.125
1455063216,68149600,25.1875
1455063236,66581426,25.125
1455063246,66127019,25.1875
1455063256,40495604,25.125
1455063306,63056409,25.1875
1455063316,63219014,25.125
1455063336,61584789,25.1875
1455063356,60358056,25.125
