secs,nanos,val 
1455059066,19216200,23.125
1455059096,17663509,23.0625
1455059106,5973524,23.125
1455059146,15159832,23.0625
1455059166,14286243,23.125
1455059186,13102975,23.0625
1455059196,12402338,23.125
1455059236,10419467,23.0625
1455059266,8708807,23.125
1455059276,33382757,23.0625
1455059296,32067757,23.125
1455059366,28121148,23.0625
1455059386,26506579,23.125
1455059456,23190988,23.0625
1455059476,22028477,23.125
1455059486,21147344,23.0625
1455059496,8684183,23.125
1455059526,19874330,23.0625
1455059536,6792820,23.125
1455059576,16167178,23.0625
1455059586,4362153,23.125
1455059636,38392587,23.0625
1455059656,375647,23.125
1455059666,36912105,23.0625
1455059676,11095753,23.125
1455059776,18775274,23.0625
1455059786,30156469,23.125
1455059866,25637887,23.0625
1455059876,62028,23.125
1455059885,999658997,23.0625
1455059895,999856686,23.125
1455059926,22570994,23.0625
1455059936,22440114,23.125
1455059946,21773317,23.0625
1455059966,20118503,23.125
1455060016,43113228,23.0625
1455060026,17408731,23.125
1455060176,34410143,23.0625
1455060186,22681270,23.125
1455060216,7003559,23.0625
1455060226,31692582,23.125
1455060256,42251979,23.0625
1455060266,29972539,23.125
1455060336,418922,23.0625
1455060346,13601719,23.125
1455060356,24177931,23.0625
1455060366,24180856,23.125
1455060446,19441159,23.0625
1455060456,11663083,23.125
1455060576,37006075,23.0625
1455060586,24793274,23.125
1455061126,32937271,23.0625
1455061136,31846079,23.125
1455061176,29852235,23.0625
1455061186,30069615,23.125
1455061486,50662606,23.0625
1455061496,50459333,23.125
1455061616,30061909,23.0625
1455061626,20474544,23.125
1455061806,17146410,23.0625
1455061816,32849090,23.125
1455061846,31286783,23.0625
1455061856,42355494,23.125
1455061896,40380275,23.0625
1455061906,28093429,23.125
1455062076,55450590,23.0625
1455062086,18648682,23.125
1455062186,49098540,23.0625
1455062196,48977443,23.125
1455062276,44371773,23.0625
1455062286,44130001,23.125
1455062326,41712080,23.0625
1455062336,29646108,23.125
1455062356,28131335,23.0625
1455062376,63742036,23.125
1455062386,38553236,23.0625
1455062396,62540582,23.125
1455062446,60081981,23.0625
1455062456,48233041,23.125
1455062466,58976261,23.0625
1455062486,32778177,23.125
1455062496,57731428,23.0625
1455062506,57398902,23.125
1455062606,51457202,23.0625
1455062616,50382523,23.125
1455062626,50002278,23.0625
1455062636,50538790,23.125
1455062656,48524029,23.0625
1455062666,36336138,23.125
1455062686,47392674,23.0625
1455062716,45470143,23.125
1455062726,44535978,23.0625
1455062746,43577332,23.125
1455062756,43133483,23.0625
1455062766,17592902,23.125
1455062796,40966921,23.0625
1455062816,64491502,23.125
1455062826,39365546,23.0625
1455062856,51044991,23.125
1455062866,62292644,23.0625
1455062876,61405932,23.125
1455062886,36561294,23.0625
1455062896,60417198,23.125
1455062906,59946794,23.0625
1455062956,57198003,23.125
1455062966,57176542,23.0625
1455063006,76749187,23.125
1455063036,52582987,23.0625
1455063086,49817921,23.125
1455063106,49000461,23.0625
1455063116,48426706,23.125
1455063136,35886480,23.0625
1455063256,40685764,23.125
1455063266,65718303,23.0625
1455063296,52317251,23.125
1455063306,62691570,23.0625
1455063336,61261053,23.125
1455063346,61012344,23.0625
1455065316,78150810,23.0
1455065326,77387168,23.0625
1455065366,75569390,23.0
1455065376,74893770,23.0625
1455065536,91417504,23.0
1455065546,90410241,23.0625
1455065606,87108997,23.0
1455065616,74990764,23.0625
1455065656,85197112,23.0
1455065676,71446176,23.0625
1455065686,57922681,23.0
1455065696,82544504,23.0625
1455065736,80031490,23.0
1455065756,79746694,23.0625
1455065766,74788776,23.0
1455065776,77875859,23.0625
1455065796,76711422,23.0
1455065816,75636073,23.0625
1455065826,68812086,23.0
1455065856,73510044,23.0625
1455065886,64035168,23.0
1455065926,94734988,23.0625
1455065946,77502340,23.0
1455065956,68236529,23.0625
1455065966,92918313,23.0
1455065976,67413323,23.0625
1455065986,66619285,23.0
1455066006,99985723,23.0625
1455066016,89163380,23.0
1455066036,88018629,23.0625
1455066056,75008444,23.0
1455066066,74973253,23.0625
1455066086,86701371,23.0
1455066116,97091119,23.0625
1455066126,71475414,23.0
1455066136,84166812,23.0625
1455066156,82731407,23.0
1455066166,94600217,23.0625
1455066176,85036424,23.0
1455066216,91529083,23.0625
1455066226,68201206,23.0
1455066256,89338720,23.0625
1455066266,89070547,23.0
1455066276,88529352,23.0625
1455066306,61910058,23.0
1455066316,86705386,23.0625
1455066326,85915620,23.0
1455066376,83794536,23.0625
1455066396,87151756,23.0
1455066456,85679899,23.0625
1455066466,103342477,23.0
1455066626,94333963,23.0625
1455066636,75427571,23.0
1455066826,70029760,23.0625
1455066836,107832366,23.0
1455067376,90098993,23.0625
1455067386,64646395,23.0
1455068196,96359338,22.9375
1455068206,107609107,23.0
1455068246,93711509,22.9375
1455068256,104866808,23.0
1455068456,119169267,22.9375
1455068466,89466237,23.0
1455068566,99706955,22.9375
1455068576,99360242,23.0
1455068586,83098329,22.9375
1455068596,98141059,23.0
1455068676,93924137,22.9375
1455068686,93718398,23.0
1455068726,90804630,22.9375
1455068756,89378262,23.0
1455068796,100996831,22.9375
1455068816,111701962,23.0
1455068846,109749494,22.9375
1455068856,72317662,23.0
1455068886,73531496,22.9375
1455068896,107432198,23.0
1455068926,105261653,22.9375
1455068936,104490797,23.0
1455068956,104255783,22.9375
1455068966,103033135,23.0
1455069006,74054752,22.9375
1455069016,100745811,23.0
1455069056,98592096,22.9375
1455069086,96629417,23.0
1455069166,117359611,22.9375
1455069186,82205070,23.0
1455069196,115419601,22.9375
1455069206,90201933,23.0
1455069226,88594581,22.9375
1455069236,113289439,23.0
1455069246,79122760,22.9375
1455069296,85147768,23.0
1455069306,85057611,22.9375
1455069336,107756582,23.0
1455069356,107372856,22.9375
1455069386,105068467,23.0
1455069396,104583756,22.9375
1455069456,101329920,23.0
1455069466,101343844,22.9375
1455069536,97288235,23.0
1455069556,96051795,22.9375
1455069616,117750179,23.0
1455069626,92044278,22.9375
1455069806,107610081,23.0
1455069816,106703878,22.9375
1455069956,114951738,23.0
1455069966,107339501,22.9375
1455071146,133842392,22.875
1455071156,126552683,22.9375
1455071586,101914992,22.875
1455071596,134575812,22.9375
1455071836,134754399,22.875
1455071846,134360704,22.9375
1455071876,114241699,22.875
1455071886,132775639,22.9375
1455071956,153054586,22.875
1455071966,152362374,22.9375
1455072036,125264700,22.875
1455072046,148115844,22.9375
1455072096,121210224,22.875
1455072106,132382798,22.9375
1455072206,126564198,22.875
1455072216,109734991,22.9375
1455072266,122952759,22.875
1455072276,106438096,22.9375
1455072316,145650488,22.875
1455072326,120218854,22.9375
1455072336,135727642,22.875
1455072356,118585540,22.9375
1455072376,142300571,22.875
1455072396,106972977,22.9375
1455072426,105405341,22.875
1455072446,138141859,22.9375
1455072466,125671900,22.875
1455072526,134122004,22.9375
1455072536,133084238,22.875
1455072556,132814944,22.9375
1455072566,132194919,22.875
1455072576,131645971,22.9375
1455072596,130467042,22.875
1455072606,93552116,22.9375
1455072616,129572517,22.875
